filename,class,xmin,ymin,width,height,xmax,ymax
"Morganza_all/028547@29.5796698513477,-90.7021948562963.jpg",1,39,269,439,154,478,423
"Morganza_all/028548@29.5797994082092,-90.7023333148155.jpg",2,0,263,364,159,364,422
"Morganza_all/028549@29.5798715548683,-90.7024393535998.jpg",1,86,268,355,140,441,408
"Morganza_all/028550@29.579979595628,-90.7025697685076.jpg",5,189,268,265,140,454,408
"Morganza_all/028551@29.5800518722943,-90.7027085885803.jpg",1,80,282,383,123,463,405
"Morganza_all/028552@29.5801597944621,-90.7028144026912.jpg",1,93,258,396,164,489,422
"Morganza_all/028553@29.5802463583608,-90.7029449535469.jpg",1,80,296,354,123,434,419
"Morganza_all/028554@29.5803258905898,-90.7031001195209.jpg",2,0,254,468,169,468,423
"Morganza_all/028555@29.5805821938549,-90.7027871729371.jpg",1,25,264,576,154,601,418
"Morganza_all/028556@29.5804886378395,-90.7026894476963.jpg",1,190,259,403,142,593,401
"Morganza_all/028557@29.5804092235009,-90.7025588831792.jpg",1,133,271,389,124,522,395
"Morganza_all/028558@29.5802583600189,-90.7024615192761.jpg",1,33,275,431,142,464,417
"Morganza_all/028559@29.5801933114964,-90.7023390129932.jpg",1,220,284,364,119,584,403
"Morganza_all/028560@29.5800923689102,-90.702192193908.jpg",1,187,289,320,113,507,402
"Morganza_all/028561@29.5799913195784,-90.702028953466.jpg",1,143,272,340,134,483,406
"Morganza_all/028562@29.579911983528,-90.7019147804745.jpg",1,165,275,348,136,513,411
"Morganza_all/028563@29.5798039421166,-90.7017843663613.jpg",3,206,268,304,140,510,408
"Morganza_all/028564@29.5797031292152,-90.7016702977585.jpg",1,234,275,339,129,573,404
"Morganza_all/028565@29.5799453787139,-90.7014147903839.jpg",1,110,276,509,133,619,409
"Morganza_all/028566@29.5800319440069,-90.7015453397505.jpg",1,99,280,329,126,428,406
"Morganza_all/028567@29.5801685997385,-90.7016673622729.jpg",1,40,283,351,111,391,394
"Morganza_all/028568@29.5802480151171,-90.7017979572289.jpg",1,92,270,387,147,479,417
"Morganza_all/028569@29.5803344615333,-90.7019039059572.jpg",1,134,273,332,128,466,401
"Morganza_all/028570@29.5804210657279,-90.7020426357424.jpg",1,139,276,391,141,530,417
"Morganza_all/028571@29.5805434730854,-90.702181140156.jpg",1,31,277,405,131,436,408
"Morganza_all/028572@29.5806227815553,-90.7022953457112.jpg",3,163,278,366,131,529,409
"Morganza_all/028573@29.5807815714204,-90.7025483270325.jpg",1,17,231,526,175,543,406
"Morganza_all/028574@29.5789310709777,-90.6994921530344.jpg",3,204,271,408,129,612,400
"Morganza_all/028575@29.5790546777269,-90.6996563476024.jpg",1,227,279,249,118,476,397
"Morganza_all/028576@29.5791835282347,-90.699796033418.jpg",1,262,273,361,124,623,397
"Morganza_all/028577@29.5792804017364,-90.6999481598135.jpg",2,308,245,332,186,640,431
"Morganza_all/028578@29.5795060682739,-90.7002339018723.jpg",2,253,276,383,141,636,417
"Morganza_all/028579@29.5797373617263,-90.7005745708334.jpg",1,210,271,370,159,580,430
"Morganza_all/028580@29.5798969203837,-90.7004391641577.jpg",1,65,293,386,97,451,390
"Morganza_all/028581@29.5800083520779,-90.7002918231225.jpg",1,117,296,296,103,413,399
"Morganza_all/028582@29.5801306576203,-90.700181064428.jpg",3,131,280,331,117,462,397
"Morganza_all/028583@29.5802422662265,-90.7000704045538.jpg",1,145,296,373,94,518,390
"Morganza_all/028584@29.5803268486676,-90.699892684245.jpg",2,151,277,489,134,640,411
"Morganza_all/028585@29.5804811603601,-90.6997756189116.jpg",1,104,286,386,101,490,387
"Morganza_all/028586@29.5806138987896,-90.699615934759.jpg",1,52,282,392,121,444,403
"Morganza_all/028587@29.5807415385065,-90.6995051408104.jpg",1,76,277,396,124,472,401
"Morganza_all/028588@29.5808850621461,-90.6993636977283.jpg",1,52,283,368,107,420,390
"Morganza_all/028589@29.5809698505892,-90.6992287609286.jpg",1,183,291,328,109,511,400
"Morganza_all/028590@29.581076005229,-90.6990936571424.jpg",3,183,281,362,116,545,397
"Morganza_all/028591@29.5812195010769,-90.6989522446323.jpg",1,11,297,492,137,503,434
"Morganza_all/028592@29.5809348282936,-90.6986118811581.jpg",3,71,282,502,113,573,395
"Morganza_all/028593@29.5807755083262,-90.6987962119477.jpg",2,0,290,528,140,528,430
"Morganza_all/028594@29.5806325763983,-90.6990598134463.jpg",1,298,264,220,152,518,416
"Morganza_all/028595@29.5804354711425,-90.6991588095144.jpg",1,129,280,439,112,568,392
"Morganza_all/028596@29.5802389589323,-90.6993861287109.jpg",1,179,277,380,117,559,394
"Morganza_all/028602@29.5796908652229,-90.6986869948145.jpg",3,114,280,437,98,551,378
"Morganza_all/028605@29.5804186501972,-90.697894234112.jpg",1,108,284,456,103,564,387
"Morganza_all/028606@29.5805962216891,-90.6981680416383.jpg",2,0,299,319,99,319,398
"Morganza_all/028607@29.5807149095062,-90.6984177784759.jpg",1,168,292,221,86,389,378
"Morganza_all/028609@29.5810018270291,-90.7105512662374.jpg",1,96,291,258,89,354,380
"Morganza_all/028611@29.5806457901229,-90.7100477511167.jpg",1,241,290,236,98,477,388
"Morganza_all/028613@29.580585037552,-90.7087175988564.jpg",1,39,288,396,83,435,371
"Morganza_all/028614@29.5799179066648,-90.710013364153.jpg",2,0,233,641,154,641,387
"Morganza_all/028615@29.5870258759137,-90.709019806119.jpg",1,111,282,357,187,468,469
"Morganza_all/028616@29.5868696756062,-90.7090307219617.jpg",1,144,285,231,137,375,422
"Morganza_all/028617@29.5867376437983,-90.7086540893479.jpg",1,218,236,394,164,612,400
"Morganza_all/028618@29.5865990791158,-90.7087244856299.jpg",1,230,254,354,145,584,399
"Morganza_all/028619@29.5866270126457,-90.7091216194437.jpg",3,234,274,177,119,411,393
"Morganza_all/028620@29.5864516552186,-90.708765110595.jpg",1,210,268,272,131,482,399
"Morganza_all/028621@29.5864711158595,-90.7092020651331.jpg",1,151,262,276,125,427,387
"Morganza_all/028622@29.5863064821072,-90.7092726229034.jpg",1,89,290,157,119,246,409
"Morganza_all/028623@29.586139747624,-90.7088962084545.jpg",1,252,282,362,130,614,412
"Morganza_all/028624@29.5860725558847,-90.7093734069408.jpg",1,42,271,423,136,465,407
"Morganza_all/028625@29.5859056994982,-90.7089771098297.jpg",1,235,296,312,116,547,412
"Morganza_all/028626@29.5857844391314,-90.7090374866246.jpg",1,232,293,319,122,551,415
"Morganza_all/028627@29.5856286644139,-90.7091377836257.jpg",1,370,285,255,137,625,422
"Morganza_all/028628@29.5856827325776,-90.7095546350149.jpg",1,68,235,394,142,462,377
"Morganza_all/028637@29.5812232447658,-90.7033839751863.jpg",2,0,235,414,160,414,395
"Morganza_all/028638@29.5817060727683,-90.704069240633.jpg",1,142,275,254,120,396,395
"Morganza_all/028639@29.5815156096832,-90.7043497468222.jpg",1,102,289,351,100,453,389
"Morganza_all/028640@29.581324640032,-90.7045304929018.jpg",2,0,285,353,113,353,398
"Morganza_all/028641@29.581090686137,-90.7048312161574.jpg",1,14,279,332,122,346,401
"Morganza_all/028642@29.5809430897639,-90.7049618232719.jpg",2,0,268,370,133,370,401
"Morganza_all/028643@29.5805962832423,-90.7053729550598.jpg",3,131,278,314,116,445,394
"Morganza_all/028644@29.5803878302384,-90.7055438341197.jpg",1,265,286,325,87,590,373
"Morganza_all/028645@29.5806510217315,-90.7058813611353.jpg",3,216,295,343,96,559,391
"Morganza_all/028646@29.5808509490601,-90.7057504278675.jpg",1,266,272,235,118,501,390
"Morganza_all/028647@29.5809547219983,-90.7055702314941.jpg",1,222,268,314,116,536,384
"Morganza_all/028648@29.581076215474,-90.7054497619523.jpg",1,313,272,194,108,507,380
"Morganza_all/028649@29.5812150952431,-90.7053192100405.jpg",2,311,264,328,129,639,393
"Morganza_all/028650@29.5813622618733,-90.705098848082.jpg",3,263,272,288,139,551,411
"Morganza_all/028651@29.5814750378251,-90.7049784321652.jpg",1,256,289,352,130,608,419
"Morganza_all/028652@29.5816313991132,-90.7048577424893.jpg",1,266,279,337,143,603,422
"Morganza_all/028653@29.5817527006477,-90.7046973799965.jpg",1,242,296,344,102,586,398
"Morganza_all/028654@29.5820391277987,-90.7044262443798.jpg",3,167,268,380,126,547,394
"Morganza_all/028655@29.5820056468787,-90.704715738696.jpg",1,75,301,342,92,417,393
"Morganza_all/028656@29.5816328333862,-90.7051569895995.jpg",1,75,284,394,131,469,415
"Morganza_all/028657@29.5814075198817,-90.70544768506.jpg",2,110,287,523,126,633,413
"Morganza_all/028658@29.5812253410562,-90.7056383468146.jpg",3,55,260,327,172,382,432
"Morganza_all/028659@29.5811496763402,-90.7062273572491.jpg",1,203,299,255,114,458,413
"Morganza_all/028660@29.5812968444972,-90.7060069967688.jpg",2,209,259,430,173,639,432
"Morganza_all/028661@29.5817138672244,-90.7056951553808.jpg",1,244,275,320,113,564,388
"Morganza_all/028662@29.582112881576,-90.7052637149875.jpg",1,197,296,402,102,599,398
"Morganza_all/028663@29.5825203247051,-90.7047723790881.jpg",3,37,282,515,122,552,404
"Morganza_all/028664@29.5828275132712,-90.7051893896518.jpg",2,0,255,634,161,634,416
"Morganza_all/028665@29.5826021041736,-90.7054601427003.jpg",1,13,275,431,88,444,363
"Morganza_all/028666@29.5824200685821,-90.7056807253617.jpg",3,139,280,361,87,500,367
"Morganza_all/028667@29.5822729011282,-90.7059011202527.jpg",1,283,275,119,83,402,358
"Morganza_all/028668@29.5821429764691,-90.7060814824292.jpg",1,237,256,235,121,472,377
"Morganza_all/028669@29.5818215546418,-90.7063328863845.jpg",3,165,277,346,90,511,367
"Morganza_all/028670@29.5816044584862,-90.7065137927234.jpg",3,230,282,228,83,458,365
"Morganza_all/028671@29.5815180230902,-90.7066739346211.jpg",1,270,277,193,82,463,359
"Morganza_all/028672@29.5813876682574,-90.7067645079299.jpg",1,188,278,215,113,403,391
"Morganza_all/028673@29.5817276036262,-90.7031015243072.jpg",2,0,223,641,168,641,391
"Morganza_all/028680@29.5831412257029,-90.7015264817049.jpg",2,0,238,512,172,512,410
"Morganza_all/028681@29.5835450812756,-90.7021025112696.jpg",1,50,285,483,117,533,402
"Morganza_all/028683@29.5831634155419,-90.702513914709.jpg",1,165,276,225,110,390,386
"Morganza_all/028684@29.5830334475704,-90.702684309938.jpg",1,110,280,230,97,340,377
"Morganza_all/028685@29.5829032395535,-90.7028048400654.jpg",1,31,279,357,124,388,403
"Morganza_all/028686@29.5828081670552,-90.7029750148528.jpg",1,179,288,331,103,510,391
"Morganza_all/028687@29.5826607643063,-90.7031455185736.jpg",1,112,285,278,102,390,387
"Morganza_all/028688@29.5824869429226,-90.703266322009.jpg",1,0,272,326,126,326,398
"Morganza_all/028689@29.5823479212829,-90.7033669283344.jpg",1,113,265,235,108,348,373
"Morganza_all/028692@29.5825510567092,-90.7039043292292.jpg",1,255,285,259,97,514,382
"Morganza_all/028693@29.5826548953987,-90.7037440738724.jpg",1,288,290,294,97,582,387
"Morganza_all/028694@29.5828113309485,-90.703633353598.jpg",1,235,288,369,112,604,400
"Morganza_all/028695@29.5829499693259,-90.7034529322218.jpg",3,171,274,389,124,560,398
"Morganza_all/028696@29.5831417248546,-90.703441753037.jpg",3,168,297,323,104,491,401
"Morganza_all/028697@29.5834184252779,-90.7029612008044.jpg",1,205,290,300,103,505,393
"Morganza_all/028698@29.5836004836364,-90.7027405793681.jpg",1,214,258,422,140,636,398
"Morganza_all/028699@29.5837648401486,-90.7024702334804.jpg",1,225,256,287,142,512,398
"Morganza_all/028700@29.5843376150129,-90.7037260083182.jpg",1,103,271,396,113,499,384
"Morganza_all/028702@29.5834292837262,-90.7038589169644.jpg",1,19,292,422,109,441,401
"Morganza_all/028703@29.5832992899951,-90.7040243086843.jpg",1,87,282,285,122,372,404
"Morganza_all/028704@29.5831232235334,-90.7041301498499.jpg",1,242,268,169,126,411,394
"Morganza_all/028705@29.5827456127111,-90.7044766766902.jpg",2,0,299,351,100,351,399
"Morganza_all/028707@29.5835630835,-90.7044865197275.jpg",1,82,256,467,131,549,387
"Morganza_all/028713@29.582038800099,-90.7070921282291.jpg",1,199,271,188,112,387,383
"Morganza_all/028714@29.5821679753135,-90.7067546556716.jpg",1,314,297,304,81,618,378
"Morganza_all/028717@29.5827464159058,-90.7060103762452.jpg",1,264,301,142,100,406,401
"Morganza_all/028720@29.5830910758125,-90.7056042221997.jpg",1,287,318,159,104,446,422
"Morganza_all/028738@29.5821521922119,-90.7075552496946.jpg",6,273,286,143,83,416,369
"Morganza_all/028757@29.5838802116181,-90.7078960994451.jpg",6,95,250,240,109,335,359
"Morganza_all/028769@29.5831107218297,-90.7069806911113.jpg",6,250,203,137,102,387,305
"Morganza_all/028775@29.5840984312566,-90.7070343543609.jpg",1,267,285,266,106,533,391
"Morganza_all/028776@29.5841564921684,-90.7068694151799.jpg",2,252,276,384,115,636,391
"Morganza_all/028777@29.5842541151676,-90.7067715249142.jpg",2,305,296,330,93,635,389
"Morganza_all/028778@29.5843384700461,-90.7066363409135.jpg",1,305,288,296,105,601,393
"Morganza_all/028779@29.58446864578,-90.7065083263577.jpg",1,228,288,370,113,598,401
"Morganza_all/028780@29.5845793222357,-90.706402897273.jpg",2,258,279,383,121,641,400
"Morganza_all/028781@29.5847093188131,-90.7062374750657.jpg",2,224,285,417,117,641,402
"Morganza_all/028782@29.5845049875356,-90.7059020816563.jpg",1,103,286,362,93,465,379
"Morganza_all/028783@29.5843618578424,-90.7060526104177.jpg",1,71,283,346,104,417,387
"Morganza_all/028784@29.5842447802577,-90.706188031305.jpg",2,0,271,364,126,364,397
"Morganza_all/028785@29.5841276225941,-90.7063009887332.jpg",1,38,275,401,126,439,401
"Morganza_all/028786@29.5840041348227,-90.7064588812875.jpg",2,0,284,392,99,392,383
"Morganza_all/028787@29.5838672712532,-90.7065569857185.jpg",1,31,304,289,96,320,400
"Morganza_all/028789@29.5836574244764,-90.705069476031.jpg",1,63,262,469,120,532,382
"Morganza_all/028790@29.5840224054795,-90.7048128191094.jpg",1,192,228,339,152,531,380
"Morganza_all/028793@29.5843144803261,-90.7043546021417.jpg",1,229,271,268,119,497,390
"Morganza_all/028794@29.5845617379814,-90.7040986805228.jpg",1,173,275,322,109,495,384
"Morganza_all/028795@29.5848493492297,-90.7040744412484.jpg",1,305,247,271,109,576,356
"Morganza_all/028796@29.5850998292568,-90.7044843274802.jpg",1,142,244,305,120,447,364
"Morganza_all/028797@29.5845695917139,-90.7057371001393.jpg",1,177,284,226,104,403,388
"Morganza_all/028798@29.5848170945663,-90.7055260758963.jpg",1,70,289,303,96,373,385
"Morganza_all/028799@29.5849408319645,-90.7054205320089.jpg",1,71,282,293,105,364,387
"Morganza_all/028800@29.5850251854485,-90.7052853459436.jpg",1,82,289,345,95,427,384
"Morganza_all/028801@29.5851487076832,-90.7051349380654.jpg",3,113,292,319,92,432,384
"Morganza_all/028802@29.585245899183,-90.7049472866435.jpg",1,114,275,272,103,386,378
"Morganza_all/028803@29.5856591037179,-90.7051990657754.jpg",2,217,257,419,175,636,432
"Morganza_all/028804@29.5854053709519,-90.7054700040146.jpg",1,266,279,328,122,594,401
"Morganza_all/028805@29.5853143735324,-90.7055902875997.jpg",3,217,288,345,105,562,393
"Morganza_all/028806@29.5852167512672,-90.705688148592.jpg",1,167,281,441,123,608,404
"Morganza_all/028807@29.5850866121772,-90.7058236528982.jpg",1,222,278,366,113,588,391
"Morganza_all/028808@29.5849500271171,-90.7059741101901.jpg",1,263,283,348,100,611,383
"Morganza_all/028809@29.5860598717259,-90.7055931030494.jpg",2,0,224,641,198,641,422
"Morganza_all/028812@29.5855501839947,-90.7056711145516.jpg",2,309,288,327,106,636,394
"Morganza_all/028814@29.5861680128759,-90.7063256233033.jpg",2,0,201,637,245,637,446
"Morganza_all/028815@29.5854686936463,-90.7064048181699.jpg",2,0,223,639,184,639,407
"Morganza_all/028817@29.5853076456392,-90.7069145676845.jpg",2,0,232,639,172,639,404
"Morganza_all/028819@29.5849045631881,-90.7074108836871.jpg",1,143,299,317,111,460,410
"Morganza_all/028820@29.5853356908916,-90.7073109086571.jpg",2,0,209,640,189,640,398
"Morganza_all/028822@29.5861779548923,-90.7070363265202.jpg",2,0,243,392,126,392,369
"Morganza_all/028823@29.5873809477431,-90.7088288480025.jpg",2,0,243,524,212,524,455
"Morganza_all/028824@29.5872054949006,-90.708452484642.jpg",1,322,287,261,135,583,422
"Morganza_all/028825@29.5871810156375,-90.7087804466243.jpg",1,199,252,417,187,616,439
"Morganza_all/028826@29.5855095309841,-90.7096450975983.jpg",1,53,247,298,130,351,377
"Morganza_all/028827@29.5853969795436,-90.7097153296715.jpg",2,0,236,353,175,353,411
"Morganza_all/028828@29.5850742076079,-90.7093895685236.jpg",1,311,265,308,167,619,432
"Morganza_all/028829@29.5852410351027,-90.7097858317419.jpg",2,0,254,369,150,369,404
"Morganza_all/028830@29.5846671468381,-90.7096006964524.jpg",1,81,220,540,157,621,377
"Morganza_all/028831@29.5847732763169,-90.7100072781255.jpg",2,0,248,415,202,415,450
"Morganza_all/028832@29.5845133082425,-90.7101082209465.jpg",1,86,262,363,174,449,436
"Morganza_all/028833@29.5841225593111,-90.7101007104884.jpg",2,0,209,382,235,382,444
"Morganza_all/028834@29.5840519916109,-90.7098627646366.jpg",1,117,280,430,95,547,375
"Morganza_all/028835@29.5842683775286,-90.7097223568258.jpg",3,134,259,502,149,636,408
"Morganza_all/028836@29.5835988442247,-90.7095079938748.jpg",1,201,247,260,170,461,417
"Morganza_all/028837@29.5838674542697,-90.7093970861761.jpg",2,0,250,401,154,401,404
"Morganza_all/028838@29.5841446118363,-90.7092562989469.jpg",3,16,249,468,158,484,407
"Morganza_all/028839@29.5844826557539,-90.7091449257851.jpg",2,0,256,542,144,542,400
"Morganza_all/028841@29.5850631533745,-90.7088929786608.jpg",1,71,299,304,84,375,383
"Morganza_all/028842@29.5853320465984,-90.7088416236005.jpg",4,314,282,116,84,430,366
"Morganza_all/028843@29.5856787126604,-90.7087103413174.jpg",1,120,283,336,116,456,399
"Morganza_all/028844@29.5858345145493,-90.7086100434299.jpg",1,86,289,400,123,486,412
"Morganza_all/028845@29.5862762296876,-90.7083887506666.jpg",1,176,303,210,91,386,394
"Morganza_all/028847@29.5867178497787,-90.7081476037076.jpg",3,171,283,219,139,390,422
"Morganza_all/028848@29.5870651783407,-90.7081553777785.jpg",2,0,245,378,209,378,454
"Morganza_all/028849@29.5870122904723,-90.7079868482023.jpg",2,0,251,364,192,364,443
"Morganza_all/028851@29.5822356216979,-90.7034888857223.jpg",3,194,270,221,125,415,395
"Morganza_all/028853@29.5808304380559,-90.7051081613649.jpg",2,0,281,350,108,350,389
"Morganza_all/028855@29.5821814206843,-90.704279371514.jpg",1,149,278,333,144,482,422
"Morganza_all/028856@29.5814903405299,-90.7052910256318.jpg",1,37,273,458,138,495,411
"Morganza_all/028857@29.581215026509,-90.7061492399859.jpg",1,301,309,156,86,457,395
"Morganza_all/028863@29.5823067102335,-90.7051169918824.jpg",1,43,272,452,159,495,431
"Morganza_all/028864@29.5824166106326,-90.704947419114.jpg",2,0,273,351,138,351,411
"Morganza_all/028866@29.5806812681664,-90.6988815953332.jpg",5,230,286,256,109,486,395
"Morganza_all/028867@29.579995582473,-90.6996807541692.jpg",1,154,285,303,112,457,397
"Morganza_all/028868@29.5751439687684,-90.6909893454343.jpg",2,0,277,509,114,509,391
"Morganza_all/028869@29.576062889511,-90.7032269193402.jpg",6,223,269,148,90,371,359
"Morganza_all/028870@29.5807233468027,-90.70243235234.jpg",3,128,290,367,127,495,417
"Morganza_all/028871@29.5775051546462,-90.6975026098187.jpg",3,353,272,286,114,639,386
"Morganza_all/028873@29.5792177806247,-90.6985883760831.jpg",3,250,294,284,90,534,384
"Morganza_all/028874@29.5778292388372,-90.6998545888632.jpg",2,0,256,416,149,416,405
"Morganza_all/028877@29.5802975296232,-90.6981129293687.jpg",1,172,252,408,155,580,407
"Morganza_all/028879@29.575340783484,-90.6933057267945.jpg",1,233,284,270,96,503,380
"Morganza_all/028882@29.5829288771813,-90.7057924335506.jpg",1,154,209,224,190,378,399
"Morganza_all/028883@29.5849163710807,-90.7099409782219.jpg",1,134,224,293,184,427,408
"Morganza_all/028884@29.5869027666989,-90.7082246967826.jpg",1,74,294,290,146,364,440
"Morganza_all/028885@29.5866235899478,-90.708241667085.jpg",3,99,280,250,132,349,412
"Morganza_all/028886@29.5860241046852,-90.7089350617341.jpg",1,278,283,212,142,490,425
"Morganza_all/028888@29.582096501098,-90.7068173327525.jpg",1,197,255,248,133,445,388
"Morganza_all/028889@29.581215026509,-90.7061492399859.jpg",1,316,299,132,94,448,393
"Morganza_all/028890@29.5813793169423,-90.7063291738698.jpg",1,313,301,152,83,465,384
"Morganza_all/028892@29.5814778787149,-90.7059907616923.jpg",3,327,277,134,110,461,387
"Morganza_all/028895@29.581215026509,-90.7061492399859.jpg",1,307,308,147,88,454,396
"Morganza_all/028896@29.5813793169423,-90.7063291738698.jpg",1,315,306,148,87,463,393
"Morganza_all/028898@29.5814778787149,-90.7059907616923.jpg",3,325,278,137,109,462,387
"Morganza_all/028903@29.5716647295946,-90.6836638379623.jpg",1,232,246,198,104,430,350
"Morganza_all/028904@29.5726456807405,-90.6843217452321.jpg",1,329,259,168,82,497,341
"Morganza_all/028908@29.5729548497009,-90.684536646405.jpg",1,220,257,264,131,484,388
"Morganza_all/028909@29.5730324101592,-90.6846445805681.jpg",1,297,275,255,83,552,358
"Morganza_all/028914@29.5735730227323,-90.6878083741964.jpg",2,0,269,640,88,640,357
"Morganza_all/028919@29.5739951378698,-90.6879808778924.jpg",6,193,268,95,88,288,356
"Morganza_all/028922@29.5757447115084,-90.6877568163783.jpg",1,5,276,390,90,395,366
"Morganza_all/028924@29.575298548339,-90.6871463684395.jpg",1,217,241,409,153,626,394
"Morganza_all/028925@29.5743080736043,-90.6859824026765.jpg",2,0,280,596,90,596,370
"Morganza_all/028926@29.5814692080257,-90.6986818300032.jpg",1,149,231,393,169,542,400
"Morganza_all/028927@29.5816017971922,-90.6984915952264.jpg",5,234,289,356,115,590,404
"Morganza_all/028928@29.5817293768336,-90.698368592281.jpg",2,233,284,403,117,636,401
"Morganza_all/028929@29.5818569584274,-90.6982516924399.jpg",1,282,287,356,104,638,391
"Morganza_all/028930@29.5819789957755,-90.698085937033.jpg",2,303,285,335,100,638,385
"Morganza_all/028934@29.5825583337264,-90.6975140732662.jpg",1,290,283,303,94,593,377
"Morganza_all/028935@29.5828341459874,-90.6971212899678.jpg",2,241,251,400,160,641,411
"Morganza_all/028936@29.5830384772021,-90.6963134801466.jpg",1,305,294,306,99,611,393
"Morganza_all/028939@29.5826822648178,-90.6966395763064.jpg",2,0,278,344,106,344,384
"Morganza_all/028940@29.5825283118574,-90.6968299513703.jpg",3,38,267,379,132,417,399
"Morganza_all/028941@29.5823637187508,-90.6970264969068.jpg",2,0,277,510,116,510,393
"Morganza_all/028942@29.582092883813,-90.6973398393087.jpg",1,61,285,321,113,382,398
"Morganza_all/028943@29.5819765672582,-90.697584967123.jpg",1,97,285,285,107,382,392
"Morganza_all/028944@29.5817888288597,-90.6974150740512.jpg",2,0,277,421,189,421,466
"Morganza_all/028945@29.5816245015371,-90.697666609156.jpg",1,65,303,543,141,608,444
"Morganza_all/028946@29.5817054346773,-90.6978371800835.jpg",1,98,282,308,129,406,411
"Morganza_all/028947@29.5814763853473,-90.6979608273642.jpg",1,153,292,244,81,397,373
"Morganza_all/028948@29.5813388174998,-90.6982244293575.jpg",1,0,271,357,135,357,406
"Morganza_all/028949@29.5810758964219,-90.6979694712829.jpg",1,56,282,399,88,455,370
"Morganza_all/028950@29.5809046049188,-90.6978850162657.jpg",1,207,275,408,113,615,388
"Morganza_all/028951@29.5807322787926,-90.6975928650143.jpg",1,236,235,355,156,591,391
"Morganza_all/028955@29.5818802781258,-90.6964491443221.jpg",2,287,266,349,114,636,380
"Morganza_all/028956@29.5821034887819,-90.6962277806842.jpg",1,196,280,414,97,610,377
"Morganza_all/028957@29.5833122170585,-90.6965927841885.jpg",2,248,238,385,164,633,402
"Morganza_all/028958@29.5833137302212,-90.6969044001673.jpg",3,272,271,327,92,599,363
"Morganza_all/028966@29.5829237918137,-90.6979882978863.jpg",6,146,219,128,95,274,314
"Morganza_all/028967@29.5822692521583,-90.6951697271185.jpg",2,1,250,337,173,338,423
"Morganza_all/028970@29.5815136670142,-90.69464300973.jpg",2,180,244,461,140,641,384
"Morganza_all/028974@29.5812813526036,-90.6962880036996.jpg",2,0,277,293,103,293,380
"Morganza_all/028979@29.5804044545825,-90.697167271357.jpg",1,333,274,254,138,587,412
"Morganza_all/028980@29.5802861815927,-90.6970091470779.jpg",1,176,274,456,133,632,407
"Morganza_all/028981@29.5801409678241,-90.6967962329683.jpg",1,221,231,353,146,574,377
"Morganza_all/028983@29.579898965411,-90.6964495360784.jpg",1,226,301,303,86,529,387
"Morganza_all/028984@29.5800721777985,-90.6958313698869.jpg",1,220,242,318,152,538,394
"Morganza_all/028987@29.5804928442718,-90.6955781719932.jpg",1,49,242,476,149,525,391
"Morganza_all/028989@29.5794204706702,-90.6957927319313.jpg",3,37,275,469,109,506,384
"Morganza_all/028990@29.5796542286076,-90.6955407571543.jpg",1,192,282,203,88,395,370
"Morganza_all/028991@29.5799095628283,-90.6953375017179.jpg",3,96,281,439,98,535,379
"Morganza_all/028992@29.5800367231114,-90.6951289586132.jpg",1,134,276,286,94,420,370
"Morganza_all/028993@29.580233168494,-90.6948894252366.jpg",5,194,247,306,118,500,365
"Morganza_all/028994@29.5798082472262,-90.6942689672273.jpg",6,283,225,84,87,367,312
"Morganza_all/028995@29.579016563151,-90.6950988077821.jpg",3,150,266,435,90,585,356
"Morganza_all/028996@29.5786297578288,-90.6946308514978.jpg",5,0,287,474,92,474,379
"Morganza_all/028997@29.5781480042917,-90.6944017499648.jpg",2,179,226,461,194,640,420
"Morganza_all/028998@29.578302221679,-90.6942663381831.jpg",1,152,259,411,126,563,385
"Morganza_all/028999@29.5784191003742,-90.6941434021711.jpg",1,206,265,318,104,524,369
"Morganza_all/029000@29.5785413114348,-90.6940143286063.jpg",1,183,257,341,112,524,369
"Morganza_all/029001@29.5786904023677,-90.6939217340162.jpg",1,130,250,352,115,482,365
"Morganza_all/029002@29.5787964026662,-90.6937561124024.jpg",3,164,255,362,122,526,377
"Morganza_all/029003@29.5789240076544,-90.6936392099338.jpg",1,54,261,378,130,432,391
"Morganza_all/029004@29.5790838273847,-90.6935587524259.jpg",1,96,232,383,145,479,377
"Morganza_all/029007@29.5805133832036,-90.6928531155928.jpg",1,148,240,396,113,544,353
"Morganza_all/029008@29.5798347134703,-90.6924012801697.jpg",2,0,249,460,137,460,386
"Morganza_all/029009@29.5795758482024,-90.6918815769448.jpg",2,0,237,638,120,638,357
"Morganza_all/029013@29.5789950624174,-90.6910625519747.jpg",1,179,261,282,133,461,394
"Morganza_all/029014@29.578824305173,-90.6910880599165.jpg",1,248,232,239,139,487,371
"Morganza_all/029019@29.5782840887262,-90.6912870469039.jpg",6,143,261,116,114,259,375
"Morganza_all/029024@29.5768909958385,-90.6889010640424.jpg",1,128,229,275,155,403,384
"Morganza_all/029031@29.5755239086607,-90.6903679529971.jpg",2,0,285,641,81,641,366
"Morganza_all/029032@29.5763071753577,-90.6918210614476.jpg",1,27,223,379,168,406,391
"Morganza_all/029033@29.5764503085576,-90.6919667765135.jpg",1,0,283,563,114,563,397
"Morganza_all/029034@29.5765863192802,-90.6921125061312.jpg",1,82,268,437,145,519,413
"Morganza_all/029035@29.5767013221038,-90.6923317338582.jpg",1,297,292,200,112,497,404
"Morganza_all/029036@29.5768662715164,-90.6925750550752.jpg",5,244,289,318,122,562,411
